autobahn,parking_id,title,subtitle,description,latitude,longitude,is_blocked,lorry_parking_feature_icons,extent,direction
A1,DE-NW-000010,A1 | undefined,Buddenkuhle (West),PKW Stellplätze: 38 LKW Stellplätze: 18,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A1,DE-NW-000008,A1 | undefined,Sonnenhügel,PKW Stellplätze: 0 LKW Stellplätze: 7,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A1,DE-NW-000007,A1 | undefined,Wechte,PKW Stellplätze: 0 LKW Stellplätze: 7,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A1,DE-NW-000006,A1 | undefined,Exterheide,PKW Stellplätze: 0 LKW Stellplätze: 8,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A1,DE-NW-000005,A1 | undefined,Bashake,PKW Stellplätze: 0 LKW Stellplätze: 10,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A1,DE-NW-000004,A1 | undefined,Tecklenburger Land West,PKW Stellplätze: 102 LKW Stellplätze: 39,,,false,"[{'description': 'Motel/Hotel', 'style': '', 'icon': 'almofont almo-hotel'}, {'description': 'Raststätte/Restaurant', 'style': '', 'icon': 'almofont almo-utensils'}, {'description': 'Tankstelle', 'style': '', 'icon': 'almofont almo-gaspump'}, {'description': 'Kiosk/Geschäft', 'style': '', 'icon': 'fa fa-shopping-basket'}, {'description': 'Defibrillator', 'style': '', 'icon': 'fa fa-heartbeat'}, {'description': 'Elektr. Ladestation', 'style': '', 'icon': 'almofont almo-charging_station'}, {'description': 'WLAN', 'style': '', 'icon': 'fa fa-wifi'}, {'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Spielplatz', 'style': '', 'icon': 'almofont almo-playground'}, {'description': 'Mülleimer', 'style': '', 'icon': 'fa fa-trash'}, {'description': 'Dusche vorhanden', 'style': '', 'icon': 'fa fa-shower'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}, {'description': 'Mautterminal', 'style': '', 'icon': 'almofont almo-toll_terminal'}, {'description': 'Warenautomat', 'style': '', 'icon': 'almofont almo-vending_machine'}, {'description': 'Geldautomat', 'style': '', 'icon': 'fa fa-eur'}]",,
A1,DE-NW-000002,A1 | undefined,Habichtswald,PKW Stellplätze: 0 LKW Stellplätze: 8,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A1,DE-NW-000003,A1 | undefined,Tecklenburger Land Ost,PKW Stellplätze: 64 LKW Stellplätze: 45,,,false,"[{'description': 'Raststätte/Restaurant', 'style': '', 'icon': 'almofont almo-utensils'}, {'description': 'Tankstelle', 'style': '', 'icon': 'almofont almo-gaspump'}, {'description': 'Kiosk/Geschäft', 'style': '', 'icon': 'fa fa-shopping-basket'}, {'description': 'Defibrillator', 'style': '', 'icon': 'fa fa-heartbeat'}, {'description': 'Elektr. Ladestation', 'style': '', 'icon': 'almofont almo-charging_station'}, {'description': 'WLAN', 'style': '', 'icon': 'fa fa-wifi'}, {'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Spielplatz', 'style': '', 'icon': 'almofont almo-playground'}, {'description': 'Mülleimer', 'style': '', 'icon': 'fa fa-trash'}, {'description': 'Dusche vorhanden', 'style': '', 'icon': 'fa fa-shower'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}, {'description': 'Mautterminal', 'style': '', 'icon': 'almofont almo-toll_terminal'}, {'description': 'Warenautomat', 'style': '', 'icon': 'almofont almo-vending_machine'}, {'description': 'Geldautomat', 'style': '', 'icon': 'fa fa-eur'}]",,
A1,DE-NW-000001,A1 | undefined,Petersberg,PKW Stellplätze: 0 LKW Stellplätze: 7,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A1,DE-NI-361302,A1 | undefined,Hasetal O,PKW Stellplätze: 44 LKW Stellplätze: 27,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A1,DE-NI-361301,A1 | undefined,Hasetal W,PKW Stellplätze: 50 LKW Stellplätze: 44,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A1,DE-NI-351403,A1 | undefined,Ahrensfeld Ost,PKW Stellplätze: 50 LKW Stellplätze: 32,,,false,"[{'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}, {'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A1,DE-NI-351404,A1 | undefined,"NI 42 W bei km 203,3",PKW Stellplätze: 14 LKW Stellplätze: 5,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A1,DE-NI-351402,A1 | undefined,Ahrensfeld West,PKW Stellplätze: 52 LKW Stellplätze: 40,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A1,DE-NI-351401,A1 | undefined,"NI 43 O bei km 203,5",PKW Stellplätze: 15 LKW Stellplätze: 4,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A1,DE-NI-341404,A1 | undefined,"NI 40 W bei km 197,8",PKW Stellplätze: 17 LKW Stellplätze: 6,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A1,DE-NI-341401,A1 | undefined,Dammer Berge O,PKW Stellplätze: 123 LKW Stellplätze: 84,,,false,"[{'description': 'Raststätte/Restaurant', 'style': '', 'icon': 'almofont almo-utensils'}, {'description': 'Tankstelle', 'style': '', 'icon': 'almofont almo-gaspump'}, {'description': 'Kiosk/Geschäft', 'style': '', 'icon': 'fa fa-shopping-basket'}, {'description': 'Hotel', 'style': '', 'icon': 'almofont almo-hotel'}, {'description': 'Defibrillator', 'style': '', 'icon': 'fa fa-heartbeat'}, {'description': 'WLAN', 'style': '', 'icon': 'fa fa-wifi'}, {'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Spielplatz', 'style': '', 'icon': 'almofont almo-playground'}, {'description': 'Dusche vorhanden', 'style': '', 'icon': 'fa fa-shower'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}, {'description': 'Mautterminal', 'style': '', 'icon': 'almofont almo-toll_terminal'}, {'description': 'Warenautomat', 'style': '', 'icon': 'almofont almo-vending_machine'}, {'description': 'Geldautomat', 'style': '', 'icon': 'fa fa-eur'}]",,
A1,DE-NI-341405,A1 | undefined,"NI 41 O bei km 198,2",PKW Stellplätze: 10 LKW Stellplätze: 5,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A1,DE-NI-341403,A1 | undefined,"NI 39 O bei km 190,5",PKW Stellplätze: 23 LKW Stellplätze: 6,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A1,DE-NI-341406,A1 | undefined,Dammer Berge W,PKW Stellplätze: 137 LKW Stellplätze: 85,,,false,"[{'description': 'Geldautomat', 'style': '', 'icon': 'fa fa-eur'}, {'description': 'Raststätte/Restaurant', 'style': '', 'icon': 'almofont almo-utensils'}, {'description': 'Tankstelle', 'style': '', 'icon': 'almofont almo-gaspump'}, {'description': 'Kiosk/Geschäft', 'style': '', 'icon': 'fa fa-shopping-basket'}, {'description': 'Defibrillator', 'style': '', 'icon': 'fa fa-heartbeat'}, {'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Spielplatz', 'style': '', 'icon': 'almofont almo-playground'}, {'description': 'Dusche vorhanden', 'style': '', 'icon': 'fa fa-shower'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}, {'description': 'Warenautomat', 'style': '', 'icon': 'almofont almo-vending_machine'}]",,
A1,DE-NI-341402,A1 | undefined,"NI 38 W bei km 190,1",PKW Stellplätze: 18 LKW Stellplätze: 6,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A1,DE-NI-331403,A1 | undefined,Langwege Ost (nördl. Holdorf),PKW Stellplätze: 39 LKW Stellplätze: 30,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A1,DE-NI-331402,A1 | undefined,Langwege West (nördl. Holdorf),PKW Stellplätze: 29 LKW Stellplätze: 36,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A1,DE-NI-331401,A1 | undefined,"NI 35 O bei km 183,0",PKW Stellplätze: 36 LKW Stellplätze: 6,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A1,DE-NI-321503,A1 | undefined,Bakumer Wiesen O (NI 33 O),PKW Stellplätze: 44 LKW Stellplätze: 34,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A1,DE-NI-321502,A1 | undefined,Bakumer Wiesen,PKW Stellplätze: 43 LKW Stellplätze: 32,,,false,"[{'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}, {'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A1,DE-NI-321501,A1 | undefined,NI 30 O Cappeln Hagelage,PKW Stellplätze: 42 LKW Stellplätze: 50,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A1,DE-NI-321504,A1 | undefined,NI 29 W Cappeln Hagelage,PKW Stellplätze: 41 LKW Stellplätze: 56,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A1,DE-NI-311503,A1 | undefined,Drantumer Mühle S,PKW Stellplätze: 3 LKW Stellplätze: 4,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A1,DE-NI-311502,A1 | undefined,Garterfeld N,PKW Stellplätze: 18 LKW Stellplätze: 5,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A1,DE-NI-311501,A1 | undefined,Engelmannsbäke Süd,PKW Stellplätze: 34 LKW Stellplätze: 50,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A1,DE-NI-311504,A1 | undefined,Engelmannsbäke Nord,PKW Stellplätze: 32 LKW Stellplätze: 50,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A1,DE-NI-301604,A1 | undefined,Wildeshausen N,PKW Stellplätze: 88 LKW Stellplätze: 24,,,false,"[{'description': 'Tankstelle', 'style': '', 'icon': 'almofont almo-gaspump'}, {'description': 'Restaurant/Raststätte', 'style': '', 'icon': 'almofont almo-utensils'}, {'description': 'Kiosk/Geschäft', 'style': '', 'icon': 'fa fa-shopping-basket'}, {'description': 'Defibrillator', 'style': '', 'icon': 'fa fa-heartbeat'}, {'description': 'Elektr. Ladestation', 'style': '', 'icon': 'almofont almo-charging_station'}, {'description': 'WLAN', 'style': '', 'icon': 'fa fa-wifi'}, {'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Spielplatz', 'style': '', 'icon': 'almofont almo-playground'}, {'description': 'Dusche vorhanden', 'style': '', 'icon': 'fa fa-shower'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}, {'description': 'Mautterminal', 'style': '', 'icon': 'almofont almo-toll_terminal'}, {'description': 'Warenautomat', 'style': '', 'icon': 'almofont almo-vending_machine'}, {'description': 'Geldautomat', 'style': '', 'icon': 'fa fa-eur'}]",,
A1,DE-NI-301602,A1 | undefined,"NI 23 bei km 145,5 Nord",PKW Stellplätze: 20 LKW Stellplätze: 7,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A1,DE-NI-301603,A1 | undefined,"NI 24 Süd bei km 146,7",PKW Stellplätze: 26 LKW Stellplätze: 5,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A1,DE-NI-301601,A1 | undefined,Wildeshausen S,PKW Stellplätze: 87 LKW Stellplätze: 24,,,false,"[{'description': 'Tankstelle', 'style': '', 'icon': 'almofont almo-gaspump'}, {'description': 'Elektr. Ladestation', 'style': '', 'icon': 'almofont almo-charging_station'}, {'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Raststätte/Restaurant', 'style': '', 'icon': 'almofont almo-utensils'}, {'description': 'Kiosk/Geschäft', 'style': '', 'icon': 'fa fa-shopping-basket'}, {'description': 'Defibrillator', 'style': '', 'icon': 'fa fa-heartbeat'}, {'description': 'WLAN', 'style': '', 'icon': 'fa fa-wifi'}, {'description': 'Spielplatz', 'style': '', 'icon': 'almofont almo-playground'}, {'description': 'Dusche vorhanden', 'style': '', 'icon': 'fa fa-shower'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}, {'description': 'Mautterminal', 'style': '', 'icon': 'almofont almo-toll_terminal'}, {'description': 'Warenautomat', 'style': '', 'icon': 'almofont almo-vending_machine'}]",,
A1,DE-NI-301705,A1 | undefined,"NI 22 Süd bei km 136,4",PKW Stellplätze: 17 LKW Stellplätze: 6,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A1,DE-NI-301704,A1 | undefined,"NI 21 N bei km 136,1",PKW Stellplätze: 14 LKW Stellplätze: 4,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A1,DE-NI-301703,A1 | undefined,Delmetal  S (NI 20 S),PKW Stellplätze: 32 LKW Stellplätze: 50,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A1,DE-NI-005229,A1 | undefined,Delmetal Nord,PKW Stellplätze: 32 LKW Stellplätze: 50,,,false,[],,
A1,DE-NI-301701,A1 | undefined,"Ni18 Nord bei km 129,0 ",PKW Stellplätze: 24 LKW Stellplätze: 6,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A1,DE-NI-301702,A1 | undefined,"NI 19 Süd bei km 129,6",PKW Stellplätze: 11 LKW Stellplätze: 6,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A1,DE-NI-301706,A1 | undefined,"NI 17 Süd bei km 124,2",PKW Stellplätze: 20 LKW Stellplätze: 5,,,false,"[{'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}, {'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A1,DE-NI-301801,A1 | undefined,"NI 16 N bei km 123,4",PKW Stellplätze: 30 LKW Stellplätze: 51,,,false,"[{'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}, {'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A1,DE-HB-000003,A1 | undefined,Ahlken,PKW Stellplätze: 16 LKW Stellplätze: 5,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A1,DE-HB-000004,A1 | undefined,Krummhörens Kuhlen,PKW Stellplätze: 20 LKW Stellplätze: 6,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A1,DE-HB-000001,A1 | undefined,Mahndorfer Marsch,PKW Stellplätze: 23 LKW Stellplätze: 8,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A1,DE-NI-292003,A1 | undefined,Thünen N (NI 15 N),PKW Stellplätze: 16 LKW Stellplätze: 6,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A1,DE-NI-292006,A1 | undefined,Thünen S,PKW Stellplätze: 42 LKW Stellplätze: 19,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A1,DE-NI-292104,A1 | undefined,Grundbergsee N,PKW Stellplätze: 161 LKW Stellplätze: 59,,,false,"[{'description': 'Raststätte/Restaurant', 'style': '', 'icon': 'almofont almo-utensils'}, {'description': 'Tankstelle', 'style': '', 'icon': 'almofont almo-gaspump'}, {'description': 'Kiosk/Geschäft', 'style': '', 'icon': 'fa fa-shopping-basket'}, {'description': 'Defibrillator', 'style': '', 'icon': 'fa fa-heartbeat'}, {'description': 'Elektr. Ladestation', 'style': '', 'icon': 'almofont almo-charging_station'}, {'description': 'WLAN', 'style': '', 'icon': 'fa fa-wifi'}, {'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Spielplatz', 'style': '', 'icon': 'almofont almo-playground'}, {'description': 'Dusche vorhanden', 'style': '', 'icon': 'fa fa-shower'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}, {'description': 'Mautterminal', 'style': '', 'icon': 'almofont almo-toll_terminal'}, {'description': 'Warenautomat', 'style': '', 'icon': 'almofont almo-vending_machine'}, {'description': 'Geldautomat', 'style': '', 'icon': 'fa fa-eur'}]",,
A1,DE-NI-292101,A1 | undefined,Grundbergsee S,PKW Stellplätze: 97 LKW Stellplätze: 95,,,false,"[{'description': 'Raststätte/Restaurant', 'style': '', 'icon': 'almofont almo-utensils'}, {'description': 'Tankstelle', 'style': '', 'icon': 'almofont almo-gaspump'}, {'description': 'Kiosk/Geschäft', 'style': '', 'icon': 'fa fa-shopping-basket'}, {'description': 'Elektr. Ladestation', 'style': '', 'icon': 'almofont almo-charging_station'}, {'description': 'WLAN', 'style': '', 'icon': 'fa fa-wifi'}, {'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Dusche vorhanden', 'style': '', 'icon': 'fa fa-shower'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}, {'description': 'Mautterminal', 'style': '', 'icon': 'almofont almo-toll_terminal'}, {'description': 'Warenautomat', 'style': '', 'icon': 'almofont almo-vending_machine'}, {'description': 'Geldautomat', 'style': '', 'icon': 'fa fa-eur'}]",,
